row_number,record_key,reason,payment_id,booking_id,payment_time,payment_method,payment_status,amount,currency,refund_amount,created_at,updated_at
76968,PAY-156291A7-B376-538F-BD4C-AD12EFE03F61,Invalid amount,PAY-156291a7-b376-538f-bd4c-ad12efe03f61,BKG-156291a7-b376-538f-bd4c-ad12efe03f61,2026-01-18 00:59:00,DEBIT_CARD,FAILED,not-a-number,USD,0,2026-01-18 00:35:00,2026-01-19 06:35:00
77592,PAY-1D3D8990-0DC3-5CB6-BB86-B238E453DFDB,Missing booking_id,PAY-1d3d8990-0dc3-5cb6-bb86-b238e453dfdb,,2026-02-19 15:38:00,PAYPAL,PAID,223.1,USD,0,2026-02-19 12:40:00,2026-02-20 21:40:00
78586,PAY-F9685108-9734-5B20-AE84-C1B41A18B2EF,Invalid amount,PAY-f9685108-9734-5b20-ae84-c1b41a18b2ef,BKG-f9685108-9734-5b20-ae84-c1b41a18b2ef,2026-02-17 15:40:00,DEBIT_CARD,PAID,not-a-number,USD,0,2026-02-17 14:25:00,2026-02-18 00:25:00
79344,PAY-7E75DE6E-5561-524D-BAFB-5BF37CE5AEA7,Missing booking_id,PAY-7e75de6e-5561-524d-bafb-5bf37ce5aea7,,2026-02-11 23:18:00,CREDIT_CARD,PAID,121.33,USD,0,2026-02-11 21:46:00,2026-02-12 07:46:00
79345,PAY-7E75DE6E-5561-524D-BAFB-5BF37CE5AEA7,Missing booking_id,PAY-7e75de6e-5561-524d-bafb-5bf37ce5aea7,,2026-02-11 23:18:00,CREDIT_CARD, PAID ,120.33,USD,0,2026-02-11 21:46:00,2026-02-13 12:46:00
79386,row-79386,Missing payment_id,,BKG-136e2f8b-2fdc-5dcf-afc4-526f3b314851,2026-03-14 23:10:00,CREDIT_CARD,PAID,95.37,USD,0,2026-03-14 21:46:00,2026-03-16 23:46:00
79552,PAY-607BD01A-E59F-5AFE-ABD1-6376FE5C1DAB,Missing booking_id,PAY-607bd01a-e59f-5afe-abd1-6376fe5c1dab,,2026-03-03 15:10:00,CREDIT_CARD,PAID,107.98,USD,0,2026-03-03 13:56:00,2026-03-03 16:56:00
79781,PAY-A2956719-5799-5923-A4FB-13F590D15274,Invalid amount,PAY-a2956719-5799-5923-a4fb-13f590d15274,BKG-a2956719-5799-5923-a4fb-13f590d15274,2026-03-17 08:39:00,CREDIT_CARD,PAID,not-a-number,USD,0,2026-03-17 07:37:00,2026-03-17 19:37:00
79845,PAY-BABEAF4F-4582-52C7-BD51-F025C77AE60E,Invalid amount,PAY-babeaf4f-4582-52c7-bd51-f025c77ae60e,BKG-babeaf4f-4582-52c7-bd51-f025c77ae60e,2026-02-27 15:09:00,DEBIT_CARD,DECLINED,not-a-number,USD,0,2026-02-27 13:28:00,2026-03-01 04:28:00
79920,PAY-29804DE3-0A0E-53DB-A9BD-64CBBBC91CC3,Missing booking_id,PAY-29804de3-0a0e-53db-a9bd-64cbbbc91cc3,,2026-01-26 02:04:00,CREDIT_CARD,PAID,116.17,USD,0,2026-01-26 01:46:00,2026-01-27 15:46:00
80763,PAY-DFDAB230-61BC-5163-AE31-F627C8C6A01F,Invalid amount,PAY-dfdab230-61bc-5163-ae31-f627c8c6a01f,BKG-dfdab230-61bc-5163-ae31-f627c8c6a01f,2026-03-12 03:53:00,Credit_Card,SETTLED,not-a-number,USD,0,2026-03-12 01:18:00,2026-03-13 21:18:00
80973,PAY-14B348BE-F392-5BC5-9D7E-2A19D755BF72,Missing booking_id,PAY-14b348be-f392-5bc5-9d7e-2a19d755bf72,,2026-02-24 20:31:00,CREDIT_CARD,PAID,119.09,USD,0,2026-02-24 20:19:00,2026-02-26 17:19:00
81704,PAY-D2BDE1C9-3B94-51B6-9188-51ED7C8DF7B0,Invalid amount,PAY-d2bde1c9-3b94-51b6-9188-51ed7c8df7b0,BKG-d2bde1c9-3b94-51b6-9188-51ed7c8df7b0,2026-02-17 02:39:00,CREDIT_CARD,SUCCESS,not-a-number,USD,0,2026-02-17 01:40:00,2026-02-17 02:40:00
81705,PAY-D2BDE1C9-3B94-51B6-9188-51ED7C8DF7B0,Invalid amount,PAY-d2bde1c9-3b94-51b6-9188-51ed7c8df7b0,BKG-d2bde1c9-3b94-51b6-9188-51ed7c8df7b0,2026-02-17 02:39:00,CREDIT_CARD, SUCCESS ,not-a-number,USD,0,2026-02-17 01:40:00,2026-02-18 07:40:00
82524,PAY-AB85F466-7096-530C-9B20-A36E9A62D547,Missing booking_id,PAY-ab85f466-7096-530c-9b20-a36e9a62d547,,2026-02-27 15:36:00,CREDIT_CARD,PAID,135.44,USD,0,2026-02-27 15:17:00,2026-03-01 23:17:00
82667,PAY-D5F83292-AF4F-5798-9EDA-BA367CF95D76,Missing booking_id,PAY-d5f83292-af4f-5798-9eda-ba367cf95d76,,2026-02-02 16:03:00,CREDIT_CARD,PAID,238.53,USD,0,2026-02-02 13:52:00,2026-02-04 04:52:00
82887,PAY-4605B4EF-A59B-57FD-AF52-74A0FB6C4C21,Invalid amount,PAY-4605b4ef-a59b-57fd-af52-74a0fb6c4c21,BKG-4605b4ef-a59b-57fd-af52-74a0fb6c4c21,2026-02-02 19:48:00,CREDIT_CARD,REFUNDED,not-a-number,USD,238.85,2026-02-02 19:47:00,2026-02-03 03:47:00
82916,PAY-A90CADC0-A0C8-554D-A163-CDC42E4FAE96,Missing booking_id,PAY-a90cadc0-a0c8-554d-a163-cdc42e4fae96,,2026-04-03 16:56:00,DEBIT_CARD,PAID,202.78,USD,0,2026-04-03 15:52:00,2026-04-05 10:52:00
82917,PAY-7C710BE9-7183-5D9D-BCED-F021B05C2880,Missing booking_id,PAY-7c710be9-7183-5d9d-bced-f021b05c2880,,2026-03-04 00:11:00,CREDIT_CARD,PAID,320.06,USD,0,2026-03-03 21:19:00,2026-03-06 08:19:00
82949,PAY-1C511C69-11D2-5660-B77D-B4E6B8BBD6D4,Invalid amount,PAY-1c511c69-11d2-5660-b77d-b4e6b8bbd6d4,BKG-1c511c69-11d2-5660-b77d-b4e6b8bbd6d4,2026-02-03 15:11:00,CREDIT_CARD,PAID,not-a-number,USD,0,2026-02-03 14:08:00,2026-02-06 04:08:00
83094,PAY-5AC284D9-65C1-5B69-96C6-BD9B9BD40633,Invalid amount,PAY-5ac284d9-65c1-5b69-96c6-bd9b9bd40633,BKG-5ac284d9-65c1-5b69-96c6-bd9b9bd40633,2026-03-11 16:48:00,CREDIT_CARD,REFUNDED,not-a-number,USD,352.33,2026-03-11 16:05:00,2026-03-13 13:05:00
83569,PAY-3BC9CD31-7A8D-5EC3-AF92-05295CA60279,Invalid amount,PAY-3bc9cd31-7a8d-5ec3-af92-05295ca60279,BKG-3bc9cd31-7a8d-5ec3-af92-05295ca60279,2026-04-16 09:02:00,CREDIT_CARD,PAID,not-a-number,USD,0,2026-04-16 08:35:00,2026-04-18 02:35:00
84020,PAY-7DE6229A-51BC-5201-A94F-06E75F4B3DB7,Invalid amount,PAY-7de6229a-51bc-5201-a94f-06e75f4b3db7,BKG-7de6229a-51bc-5201-a94f-06e75f4b3db7,2026-03-08 20:35:00,CREDIT_CARD,PAID,not-a-number,USD,0,2026-03-08 18:48:00,2026-03-10 09:48:00
84837,PAY-EF1AB410-5C9C-546E-BE20-7279EC7E09FD,Missing booking_id,PAY-ef1ab410-5c9c-546e-be20-7279ec7e09fd,,2026-03-04 09:23:00,BANK_TRANSFER,PAID,82.26,USD,0,2026-03-04 08:53:00,2026-03-04 15:53:00
84866,PAY-69DF7C84-BCA2-5619-A5A8-F1CEFB538747,Missing booking_id,PAY-69df7c84-bca2-5619-a5a8-f1cefb538747,,2026-01-13 00:48:00,CREDIT_CARD,PAID,117.82,USD,0,2026-01-12 23:28:00,2026-01-15 00:28:00
85472,row-85472,Missing payment_id,,BKG-ab262952-465b-5db6-b461-c960890eb3a4,2026-01-24 19:51:00,CREDIT_CARD,SETTLED,198.47,USD,0,2026-01-24 17:47:00,2026-01-27 14:47:00
85501,PAY-4C051A56-AC07-5AA4-AB27-D0FBD7E8E459,Missing booking_id,PAY-4c051a56-ac07-5aa4-ab27-d0fbd7e8e459,,2026-01-28 10:26:00,Debit_Card,REFUNDED,284.19,USD,284.19,2026-01-28 07:41:00,2026-01-31 03:41:00
85850,PAY-EC45400B-F7A5-59B9-BA9F-37135E4E5FA6,Missing booking_id,PAY-ec45400b-f7a5-59b9-ba9f-37135e4e5fa6,,2026-03-19 02:03:00,CREDIT_CARD,PAID,161.43,USD,0,2026-03-19 00:59:00,2026-03-21 06:59:00
85851,PAY-EC45400B-F7A5-59B9-BA9F-37135E4E5FA6,Missing booking_id,PAY-ec45400b-f7a5-59b9-ba9f-37135e4e5fa6,,2026-03-19 02:03:00,CREDIT_CARD,paid,162.43,USD,0,2026-03-19 00:59:00,2026-03-22 20:59:00
86154,PAY-38711AC6-00E4-54ED-8784-F9BA8BE4688A,Missing booking_id,PAY-38711ac6-00e4-54ed-8784-f9ba8be4688a,,2026-02-14 02:59:00,BANK_TRANSFER,PAID,192.29,USD,0,2026-02-14 00:50:00,2026-02-15 17:50:00
87123,row-87123,Missing payment_id,,BKG-d9b82f2a-f6b8-5800-9a30-e71e8d7431b5,2026-01-04 10:48:00,credit_card,PAID,112.39,USD,0,2026-01-04 08:50:00,2026-01-05 16:50:00
87219,PAY-5A121E17-971A-5E32-8562-A3139C6FC96B,Missing booking_id,PAY-5a121e17-971a-5e32-8562-a3139c6fc96b,,2026-01-21 00:40:00,CREDIT_CARD,PAID,133.05,USD,0,2026-01-20 22:49:00,2026-01-22 00:49:00
87425,row-87425,Missing payment_id,,BKG-cddb5f46-c19f-5fd7-a4d0-54b0092cbc69,2026-01-26 06:02:00,CREDIT_CARD,PAID,147.99,USD,0,2026-01-26 05:03:00,2026-01-26 14:03:00
87694,PAY-1A0894A4-D1C1-5856-831A-1EC23CCC50F9,Missing booking_id,PAY-1a0894a4-d1c1-5856-831a-1ec23ccc50f9,,2026-04-05 04:27:00,CREDIT_CARD,paid,162.69,USD,0,2026-04-05 01:47:00,2026-04-06 14:47:00
88377,PAY-8A8F93A6-56BB-5EE3-87A5-69619A1701ED,Invalid amount,PAY-8a8f93a6-56bb-5ee3-87a5-69619a1701ed,BKG-8a8f93a6-56bb-5ee3-87a5-69619a1701ed,2026-04-08 19:11:00, PAYPAL ,PAID,not-a-number,USD,0,2026-04-08 16:46:00,2026-04-09 15:46:00
88501,row-88501,Missing payment_id,,BKG-47dccded-2c43-5113-a299-4ff6c1caf668,2026-03-24 00:37:00,DEBIT_CARD,PAID,196.14,USD,0,2026-03-23 21:59:00,2026-03-26 02:59:00
88911,PAY-ACA9CD89-302E-5529-928C-570842131BFE,Invalid amount,PAY-aca9cd89-302e-5529-928c-570842131bfe,BKG-aca9cd89-302e-5529-928c-570842131bfe,2026-01-30 01:56:00,CREDIT_CARD,PAID,not-a-number,USD,0,2026-01-30 01:39:00,2026-01-30 10:39:00
89213,PAY-84165A46-F4CA-5718-9D85-B0FF0BA96388,Missing booking_id,Pay-84165A46-F4Ca-5718-9D85-B0Ff0Ba96388,,2026-02-08 18:38:00,CREDIT_CARD,PAID,168.71,USD,0,2026-02-08 17:56:00,2026-02-10 23:56:00
90438,PAY-94172365-446C-5B7E-BE1B-BEAD10D9C8C3,Missing booking_id,PAY-94172365-446c-5b7e-be1b-bead10d9c8c3,,2026-04-04 20:22:00,DEBIT_CARD,PAID,210.49,USD,0,2026-04-04 18:52:00,2026-04-06 04:52:00
90584,PAY-54A1EC1F-3FEC-52AC-B13E-BCFB934D25B5,Missing booking_id,PAY-54a1ec1f-3fec-52ac-b13e-bcfb934d25b5,,2026-02-04 15:46:00,PAYPAL,PAID,152.2,USD,0,2026-02-04 15:25:00,2026-02-07 00:25:00
90585,PAY-54A1EC1F-3FEC-52AC-B13E-BCFB934D25B5,Missing booking_id,PAY-54a1ec1f-3fec-52ac-b13e-bcfb934d25b5,,2026-02-04 15:46:00,PAYPAL,Paid,151.2,USD,0,2026-02-04 15:25:00,2026-02-08 03:25:00
90660,PAY-225A88B5-E2DC-51B2-840B-A267712BFE89,Missing booking_id,PAY-225a88b5-e2dc-51b2-840b-a267712bfe89,,2026-02-19 17:54:00,CREDIT_CARD,PAID,184.41,USD,0,2026-02-19 16:25:00,2026-02-20 21:25:00
90668,PAY-55ACB838-CCD5-508C-871E-C2F428573172,Missing booking_id,PAY-55acb838-ccd5-508c-871e-c2f428573172,,2026-03-04 01:01:00,CREDIT_CARD,REFUNDED,157.48,USD,157.48,2026-03-03 23:17:00,2026-03-04 21:17:00
91400,PAY-3BC74261-FDA7-5D1A-BA05-62E1B51ACE20,Invalid amount,PAY-3bc74261-fda7-5d1a-ba05-62e1b51ace20,BKG-3bc74261-fda7-5d1a-ba05-62e1b51ace20,2026-01-29 00:40:00,PAYPAL,PAID,not-a-number,USD,0,2026-01-28 23:30:00,2026-01-29 21:30:00
91732,PAY-924A7857-95F0-5645-86F8-937B034571EB,Missing booking_id,PAY-924a7857-95f0-5645-86f8-937b034571eb,,2026-03-27 19:33:00,CREDIT_CARD,PAID,158.54,USD,0,2026-03-27 17:37:00,2026-03-28 01:37:00
91851,PAY-5C189E68-460B-5D43-87D7-A35AAF41C3A4,Missing booking_id,PAY-5c189e68-460b-5d43-87d7-a35aaf41c3a4,,2026-02-22 19:41:00,PAYPAL,paid,145.06,USD,0,2026-02-22 17:30:00,2026-02-23 05:30:00
91899,PAY-A485166D-7A12-5B08-9819-93936BEB1D25,Missing booking_id,PAY-a485166d-7a12-5b08-9819-93936beb1d25,,2026-03-07 13:12:00,Credit_Card,PAID,123.87,USD,0,2026-03-07 12:56:00,2026-03-08 12:56:00
91940,PAY-D945C2BA-B64C-5C06-9D0B-F1E813F1A392,Invalid amount,PAY-d945c2ba-b64c-5c06-9d0b-f1e813f1a392,BKG-d945c2ba-b64c-5c06-9d0b-f1e813f1a392,2026-02-13 07:50:00,CREDIT_CARD,PAID,not-a-number,USD,0,2026-02-13 05:54:00,2026-02-13 11:54:00
92102,row-92102,Missing payment_id,,BKG-5aa68060-0f98-5b9c-bcfa-117bb4d30375,2026-03-26 13:10:00,CREDIT_CARD,PAID,195.55,USD,0,2026-03-26 12:49:00,2026-03-28 17:49:00
92393,row-92393,Missing payment_id,,BKG-670bdd5e-03bf-519e-a198-5bf000bbb95d,2026-02-04 18:56:00,CREDIT_CARD,PAID,184.44,USD,0,2026-02-04 17:10:00,2026-02-05 09:10:00
93044,row-93044,Missing payment_id,,BKG-75bb6aed-dc32-5ea5-a16f-fadef81a8162,2026-03-22 16:20:00,PAYPAL,PAID,181.8,USD,0,2026-03-22 14:13:00,2026-03-22 14:13:00
93199,PAY-9585CC94-660A-5D39-A6B9-C314A6B59A8C,Invalid amount,PAY-9585cc94-660a-5d39-a6b9-c314a6b59a8c,BKG-9585cc94-660a-5d39-a6b9-c314a6b59a8c,2026-01-20 19:20:00,CREDIT_CARD,PAID,not-a-number,USD,0,2026-01-20 17:49:00,2026-01-23 14:49:00
93528,row-93528,Missing payment_id,,BKG-3898f369-86b3-55f9-a060-8e63bc2520ca,2026-02-05 10:42:00,DEBIT_CARD,PAID,159.7,USD,0,2026-02-05 08:19:00,2026-02-05 08:19:00
93789,PAY-53FED52D-AF39-5D14-92A2-0333AFFDB5AC,Missing booking_id,PAY-53fed52d-af39-5d14-92a2-0333affdb5ac,,2026-03-17 23:07:00,DEBIT_CARD,PAID,176.91,USD,0,2026-03-17 21:56:00,2026-03-20 05:56:00
93908,PAY-E2D77996-BECD-5CF9-92C5-4C5B152E9CE9,Invalid amount,PAY-e2d77996-becd-5cf9-92c5-4c5b152e9ce9,BKG-e2d77996-becd-5cf9-92c5-4c5b152e9ce9,2026-01-20 03:13:00,CREDIT_CARD,PAID,not-a-number,USD,0,2026-01-20 01:35:00,2026-01-21 19:35:00
94108,PAY-C8CC8C04-1B5F-5902-AD8D-4DF3695529BD,Invalid amount,PAY-c8cc8c04-1b5f-5902-ad8d-4df3695529bd,BKG-c8cc8c04-1b5f-5902-ad8d-4df3695529bd,2026-03-18 04:13:00,CREDIT_CARD,PAID,not-a-number,USD,0,2026-03-18 02:59:00,2026-03-18 13:59:00
94139,PAY-4CBAAE03-470F-5043-B4EB-98BB5610AE44,Invalid amount,PAY-4cbaae03-470f-5043-b4eb-98bb5610ae44,BKG-4cbaae03-470f-5043-b4eb-98bb5610ae44,2026-04-07 09:30:00,PAYPAL,PAID,not-a-number,USD,0,2026-04-07 09:17:00,2026-04-09 09:17:00
94696,PAY-EECBC80A-4CFA-566F-A243-D2482D51E213,Missing booking_id,PAY-eecbc80a-4cfa-566f-a243-d2482d51e213,,2026-02-12 08:12:00,CREDIT_CARD,PAID,148.08,USD,0,2026-02-12 06:17:00,2026-02-14 21:17:00
94752,PAY-7ACA5F9E-9D32-58C8-91A4-0098FB82BEBC,Missing booking_id,PAY-7aca5f9e-9d32-58c8-91a4-0098fb82bebc,,2026-01-24 09:19:00,PAYPAL,PAID,138.83,USD,0,2026-01-24 07:11:00,2026-01-24 19:11:00
94823,PAY-02F9692D-6644-570F-BB54-0C65FAA8A6A2,Missing booking_id,PAY-02f9692d-6644-570f-bb54-0c65faa8a6a2,,2026-01-19 09:56:00,CREDIT_CARD,PAID,201.34,USD,0,2026-01-19 07:34:00,2026-01-19 12:34:00
94848,row-94848,Missing payment_id,,BKG-62cda4f4-3377-5907-b7e9-ad22fcbb6600,2026-04-15 15:47:00,DEBIT_CARD,PAID,224.85,USD,0,2026-04-15 14:46:00,2026-04-16 00:46:00
94911,PAY-39D48E81-8745-52ED-8FC4-924F340B3A56,Invalid amount,PAY-39d48e81-8745-52ed-8fc4-924f340b3a56,BKG-39d48e81-8745-52ed-8fc4-924f340b3a56,2026-04-09 21:41:00,CREDIT_CARD,paid,not-a-number,USD,0,2026-04-09 21:01:00,2026-04-10 12:01:00
94918,PAY-32430D6E-83FD-5BB9-B15E-B80E2A8E2CB2,Missing booking_id,PAY-32430d6e-83fd-5bb9-b15e-b80e2a8e2cb2,,2026-03-31 09:15:00,CREDIT_CARD,PAID,196.92,USD,0,2026-03-31 09:13:00,2026-04-02 06:13:00
96600,row-96600,Missing payment_id,,BKG-95eccfcb-5165-5254-9d6d-caa4291b9408,2026-02-23 14:16:00,CREDIT_CARD,PAID,242.41,USD,0,2026-02-23 13:20:00,2026-02-24 04:20:00
96724,row-96724,Missing payment_id,,BKG-5da6d561-0620-56e1-9df8-be7f797b86e6,2026-01-20 14:06:00,CREDIT_CARD,PAID,253.11,USD,0,2026-01-20 11:12:00,2026-01-22 03:12:00
96742,PAY-045EAB17-1FCC-546C-89E4-8D6D032FE103,Missing booking_id,PAY-045eab17-1fcc-546c-89e4-8d6d032fe103,,2026-02-05 19:09:00,CREDIT_CARD,PAID,216.23,USD,0,2026-02-05 17:03:00,2026-02-06 17:03:00
96808,PAY-B8B45C00-17B8-58B6-A34D-F827DCA7213B,Invalid amount,PAY-b8b45c00-17b8-58b6-a34d-f827dca7213b,BKG-b8b45c00-17b8-58b6-a34d-f827dca7213b,2026-01-06 21:58:00,DEBIT_CARD,PAID,not-a-number,USD,0,2026-01-06 21:52:00,2026-01-07 23:52:00
96809,PAY-B8B45C00-17B8-58B6-A34D-F827DCA7213B,Invalid amount,PAY-b8b45c00-17b8-58b6-a34d-f827dca7213b,BKG-b8b45c00-17b8-58b6-a34d-f827dca7213b,2026-01-06 21:58:00,DEBIT_CARD,paid,not-a-number,USD,0,2026-01-06 21:52:00,2026-01-08 12:52:00
97254,PAY-2D256AAA-6B87-51C7-A8FE-A6E29F2E02F6,Missing booking_id,PAY-2d256aaa-6b87-51c7-a8fe-a6e29f2e02f6,,2026-01-24 14:18:00,PAYPAL,PAID,224.44,USD,0,2026-01-24 11:28:00,2026-01-25 20:28:00
97530,PAY-2A95A841-E92C-59E6-BCD5-9710894142CC,Missing booking_id,PAY-2a95a841-e92c-59e6-bcd5-9710894142cc,,2026-02-22 12:18:00,CREDIT_CARD,PAID,242.58,USD,0,2026-02-22 11:26:00,2026-02-25 11:26:00
98026,PAY-8F883B60-24E3-5A1D-ACB5-F07CC706C95A,Invalid amount,PAY-8f883b60-24e3-5a1d-acb5-f07cc706c95a,BKG-8f883b60-24e3-5a1d-acb5-f07cc706c95a,2026-01-30 22:43:00,BANK_TRANSFER,PAID,not-a-number, USD ,0,2026-01-30 20:34:00,2026-01-31 17:34:00
98138,PAY-FEFAF327-0648-568C-996A-4A26EF0A0683,Missing booking_id,PAY-fefaf327-0648-568c-996a-4a26ef0a0683,,2026-01-24 13:14:00,CREDIT_CARD,PAID,277.75,USD,0,2026-01-24 11:11:00,2026-01-26 17:11:00
98300,row-98300,Missing payment_id,,BKG-8d2c1705-1188-50f2-a1db-6c3ee65e3bf9,2026-02-12 16:15:00,CREDIT CARD,PAID,209.28,USD,0,2026-02-12 13:34:00,2026-02-12 15:34:00
98364,row-98364,Missing payment_id,,BKG-98f8606f-fdc2-52b5-9ee7-e960d014476c,2026-01-24 08:18:00,DEBIT_CARD,REFUNDED,173.7,USD,173.7,2026-01-24 07:33:00,2026-01-24 14:33:00
98453,PAY-ADAFB733-4A70-54C0-AAEA-621FD497590B,Missing booking_id,PAY-adafb733-4a70-54c0-aaea-621fd497590b,,2026-04-07 00:48:00,Credit_Card,PAID,248.21,USD,0,2026-04-06 23:42:00,2026-04-08 01:42:00
98454,PAY-ADAFB733-4A70-54C0-AAEA-621FD497590B,Missing booking_id,PAY-adafb733-4a70-54c0-aaea-621fd497590b,,2026-04-07 00:48:00,Credit_Card,Paid,250.71,USD,0,2026-04-06 23:42:00,2026-04-09 18:42:00
98508,PAY-C182B842-9D14-58B4-8D7D-2F42DDF0F36B,Missing booking_id,PAY-c182b842-9d14-58b4-8d7d-2f42ddf0f36b,,2026-04-08 03:28:00,CREDIT_CARD,PAID,196.07,USD,0,2026-04-08 02:11:00,2026-04-08 19:11:00
98522,row-98522,Missing payment_id,,BKG-d40c2466-5c5f-5769-9fa2-9c7c611946b1,2026-03-05 18:39:00,CREDIT_CARD,PAID,200.56,USD,0,2026-03-05 18:23:00,2026-03-06 05:23:00
99273,PAY-96F7B185-429F-5B3F-9536-5986F6DB3F83,Missing booking_id,PAY-96f7b185-429f-5b3f-9536-5986f6db3f83,,2026-03-04 16:26:00,Bank_Transfer,PAID,270.04,USD,0,2026-03-04 15:49:00,2026-03-04 20:49:00
99284,row-99284,Missing payment_id,,BKG-25350312-9ba8-50a2-b38f-cb853b64d16a,2026-04-13 23:47:00,CREDIT_CARD,PAID,301.82,USD,0,2026-04-13 23:10:00,2026-04-14 19:10:00
99468,PAY-F311FE3A-52C4-5AB8-971E-AED0128A3B84,Missing booking_id,PAY-f311fe3a-52c4-5ab8-971e-aed0128a3b84,,2026-03-20 17:58:00,DEBIT_CARD,PAID,229.3,USD,0,2026-03-20 15:50:00,2026-03-21 19:50:00
99596,PAY-ED4A2733-738F-50FD-BDEB-2B2AC5E2783A,Missing booking_id,PAY-ed4a2733-738f-50fd-bdeb-2b2ac5e2783a,,2026-02-21 05:10:00,CREDIT_CARD,PAID,177.6,USD,0,2026-02-21 04:48:00,2026-02-21 05:48:00
99688,PAY-74F7F747-3C86-536F-89C2-6517646CB2A3,Missing booking_id,PAY-74f7f747-3c86-536f-89c2-6517646cb2a3,,2026-04-15 08:09:00,CREDIT_CARD,PAID,266.46,USD,0,2026-04-15 07:39:00,2026-04-16 21:39:00
99742,row-99742,Missing payment_id,,BKG-b259b719-8ed7-50aa-a323-a0a4fc8b7de1,2026-03-27 13:31:00,CREDIT_CARD,PAID,336.03,USD,0,2026-03-27 10:46:00,2026-03-27 17:46:00
99808,PAY-4BE0AE46-490F-5E45-B4B3-9A3B3BBB7BD0,Missing booking_id,PAY-4be0ae46-490f-5e45-b4b3-9a3b3bbb7bd0,,2026-03-11 17:40:00,CREDIT_CARD,REFUNDED,273.68,USD,273.68,2026-03-11 15:38:00,2026-03-11 19:38:00
100110,row-100110,Missing payment_id,,BKG-14cdb87a-3724-5955-9bcf-2f52ca1db994,2026-03-16 15:34:00,CREDIT_CARD,PAID,237.36,USD,0,2026-03-16 14:04:00,2026-03-17 11:04:00
100446,PAY-34CE8466-A17A-5735-8540-72E734514FAF,Missing booking_id,PAY-34ce8466-a17a-5735-8540-72e734514faf,,2026-02-13 13:07:00,CREDIT_CARD,PAID,326.03,USD,0,2026-02-13 10:58:00,2026-02-15 13:58:00
100492,row-100492,Missing payment_id,,BKG-1553320a-8a57-537c-beb7-b10c50460591,2026-01-19 09:41:00,CREDIT_CARD,PAID,241.87,USD,0,2026-01-19 06:55:00,2026-01-21 20:55:00
100900,PAY-D1EB2D12-D24C-549C-B429-66BAB9E42EE3,Invalid amount,PAY-d1eb2d12-d24c-549c-b429-66bab9e42ee3,BKG-d1eb2d12-d24c-549c-b429-66bab9e42ee3,2026-03-17 22:35:00,PAYPAL, paid ,not-a-number,USD,0,2026-03-17 22:28:00,2026-03-19 03:28:00
100954,PAY-872A41E4-90ED-5136-869A-7DEF0AF9F76C,Missing booking_id,PAY-872a41e4-90ed-5136-869a-7def0af9f76c,,2026-02-13 06:40:00,CREDIT_CARD,PAID,278.55,USD,0,2026-02-13 05:47:00,2026-02-15 20:47:00
101832,PAY-A9189A88-CABE-57E8-8FF2-AF1BF82B18AA,Missing booking_id,PAY-a9189a88-cabe-57e8-8ff2-af1bf82b18aa,,2026-02-22 00:31:00,CREDIT_CARD,PAID,341.18,USD,0,2026-02-21 23:29:00,2026-02-22 21:29:00
101921,PAY-B91B1E2E-7C5F-540A-911C-59B494B664AF,Missing booking_id,PAY-b91b1e2e-7c5f-540a-911c-59b494b664af,,2026-03-26 11:37:00,CREDIT_CARD,PAID,268.1,USD,0,2026-03-26 09:58:00,2026-03-27 13:58:00
102051,PAY-B7E47A35-5751-5DE9-96D4-07C10E18B37F,Missing booking_id,PAY-b7e47a35-5751-5de9-96d4-07c10e18b37f,,2026-02-21 12:21:00,CREDIT_CARD,PAID,287.39,USD,0,2026-02-21 11:11:00,2026-02-23 20:11:00
102108,PAY-5887D583-6D20-57C9-B5F5-11CE142DFFEA,Invalid amount,PAY-5887d583-6d20-57c9-b5f5-11ce142dffea,BKG-5887d583-6d20-57c9-b5f5-11ce142dffea,2026-03-04 08:17:00,debit_card,PAID,not-a-number,USD,0,2026-03-04 08:05:00,2026-03-07 00:05:00
102278,row-102278,Missing payment_id,,BKG-105def7d-32a1-597b-b37c-6bae0141d10b,2026-01-22 09:04:00,CREDIT_CARD,REFUNDED,257.67,USD,257.67,2026-01-22 06:42:00,2026-01-24 05:42:00
102497,PAY-5C145DA2-B0E1-5E7B-B57D-FACF83924C38,Missing booking_id,PAY-5c145da2-b0e1-5e7b-b57d-facf83924c38,,2026-04-11 16:10:00,DEBIT_CARD,SUCCESS,348.51,USD,0,2026-04-11 14:01:00,2026-04-12 18:01:00
102641,PAY-F16251D4-391E-55E9-8018-99E27BFD60EB,Missing booking_id,PAY-f16251d4-391e-55e9-8018-99e27bfd60eb,,2026-02-07 01:42:00,CREDIT_CARD,PAID,247.92,USD,0,2026-02-07 00:34:00,2026-02-07 18:34:00
102829,PAY-71A69455-CECC-525D-8A43-C0324411FA10,Invalid amount,PAY-71a69455-cecc-525d-8a43-c0324411fa10,BKG-71a69455-cecc-525d-8a43-c0324411fa10,2026-04-24 01:19:00,CREDIT_CARD,PAID,not-a-number,USD,0,2026-04-24 00:17:00,2026-04-25 11:17:00
102874,PAY-27FFB642-9546-59C9-B5A1-E78539072C39,Invalid amount,PAY-27ffb642-9546-59c9-b5a1-e78539072c39,BKG-27ffb642-9546-59c9-b5a1-e78539072c39,2026-03-27 06:36:00,CREDIT_CARD,PAID,not-a-number,USD,0,2026-03-27 05:30:00,2026-03-27 20:30:00
